"DOC_CASE_NUMBER","SOURCEIDFULL","AGENCY","DOC_DTG","State","bigram","DOC_FORM_TYPE","DOC_OFFICE_LOCATION","COUNTRY","Unique_Cases"
118141,168619,"ATF",2016-08-01,"TX",NA,"","","",NA
135028,304688,"IRS",2016-08-01,"NM",NA,"","","",NA
145950,190644,"USSS",2016-08-01,"ME",NA,"","","",NA
84566,460966,"IRS",2016-08-01,"MA",NA,"","","",NA
55910,459757,"USPIS",2016-08-01,"WY",NA,"","","",NA
101173,138569,"DOL",2016-08-01,"WI","charlotte's sake","","","",1
17927,55240,"ATF",2016-08-01,"WI","equal beauty","","","",1
17927,55240,"ATF",2016-08-01,"WI","busy caring","","","",1
102908,181774,"USPIS",2016-08-01,"HI","guilty scene","","","",1
24479,465913,"USSS",2016-08-01,"SC",NA,"","","",NA
23185,477846,"ICE",2016-08-01,"GA",NA,"","","",NA
84499,294147,"ICE",2016-08-01,"NH",NA,"","","",NA
139604,169004,"DEA",2016-08-01,"LA","specious pretence","","","",1
69398,129963,"IRS",2016-08-01,"AK","cousin edmund's","","","",2
56646,217019,"ICE",2016-08-01,"AK","wife emma","","","",1
56646,217019,"ICE",2016-08-01,"AK","agitation deeply","","","",1
94844,100387,"USSS",2016-08-01,"FL","miss bingley","","","",81
124819,314775,"DOL",2016-08-01,"OK",NA,"","","",NA
8591,454730,"USPIS",2016-08-01,"UT",NA,"","","",NA
16150,223840,"ICE",2016-08-01,"VA",NA,"","","",NA
116734,146109,"ATF",2016-08-01,"IN",NA,"","","",NA
111767,169009,"DOL",2016-08-01,"KS","dexterously throwing","","","",1
114482,469510,"FBI",2016-08-01,"DE",NA,"","","",NA
58865,213166,"IRS",2016-08-01,"GA",NA,"","","",NA
140613,20085,"USPIS",2016-08-01,"NC",NA,"","","",NA
45263,199622,"ATF",2016-08-01,"WV",NA,"","","",NA
110854,372177,"USSS",2016-08-01,"WI",NA,"","","",NA
39290,272911,"DOL",2016-08-01,"WI",NA,"","","",NA
92549,271262,"FBI",2016-08-01,"VA","plain dish","","","",1
92549,271262,"FBI",2016-08-01,"VA","mind returned","","","",1
147690,1867,"DEA",2016-08-01,"KY","_did_ speak","","","",NA
84219,42826,"DOL",2016-08-01,"NC",NA,"","","",NA
89898,34703,"IRS",2016-08-01,"KS","past sufferings","","","",1
67603,94668,"USPIS",2016-08-01,"CO",NA,"","","",NA
119490,95012,"USPIS",2016-08-01,"IA",NA,"","","",NA
33269,251089,"USPIS",2016-08-01,"IA","norris's indifferent","","","",1
5747,344176,"DEA",2016-08-01,"MA","elton harriet","","","",1
51773,348497,"USSS",2016-08-01,"WA","lady dalrymple","","","",25
62988,210104,"IRS",2016-08-01,"LA","edmund written","","","",1
46470,236563,"ICE",2016-08-01,"AZ",NA,"","","",NA
124815,177875,"IRS",2016-08-01,"MA","darling project","","","",1
6794,69867,"IRS",2016-08-01,"CT","emma's advice","","","",1
6794,69867,"IRS",2016-08-01,"CT","florid complexion","","","",1
112916,26552,"DEA",2016-08-01,"TX","fanny's heart","","","",6
36625,229210,"USPIS",2016-08-01,"NE","principles admire","","","",1
36625,229210,"USPIS",2016-08-01,"NE","causeless fancies","","","",1
98633,260717,"IRS",2016-08-01,"MN","dear lady","","","",2
98633,260717,"IRS",2016-08-01,"MN","ball talked","","","",1
55952,122829,"DOL",2016-08-01,"KY","utmost impatience","","","",1
120292,316607,"DEA",2016-08-01,"SC",NA,"","","",NA
71828,187897,"USSS",2016-08-01,"GA",NA,"","","",NA
112150,204823,"ICE",2016-08-01,"NE","learned elinor","","","",1
112150,204823,"ICE",2016-08-01,"NE","scarcely twenty","","","",1
112150,204823,"ICE",2016-08-01,"NE","time cousin","","","",1
146911,65491,"FBI",2016-08-01,"MD","door ajar","","","",1
105122,435580,"ATF",2016-08-01,"NJ","miss bertram","","","",49
105122,435580,"ATF",2016-08-01,"NJ","retired whispering","","","",3
135574,91850,"ATF",2016-08-01,"VA",NA,"","","",NA
61214,221282,"DOL",2016-08-01,"SD","law left","","","",1
143073,456734,"IRS",2016-08-01,"FL","sir john","","","",108
143073,456734,"IRS",2016-08-01,"FL","justly scorned","","","",1
3213,196996,"ICE",2016-08-01,"NM",NA,"","","",NA
89380,27400,"DEA",2016-08-01,"FL","times thrown","","","",1
89380,27400,"DEA",2016-08-01,"FL","cold provisions","","","",1
89380,27400,"DEA",2016-08-01,"FL","expect sudden","","","",1
34800,86591,"ICE",2016-08-01,"WV","elizabeth longed","","","",2
38188,315261,"ICE",2016-08-01,"MN","friendly accommodation","","","",1
38188,315261,"ICE",2016-08-01,"MN","westgate buildings","","","",7
9154,241569,"DOL",2016-08-01,"TN",NA,"","","",NA
35969,405382,"ICE",2016-08-01,"MN",NA,"","","",NA
30737,371801,"ATF",2016-08-01,"NC","perfectly safe","","","",4
14856,262511,"IRS",2016-08-01,"MI","sir walter","","","",121
39443,169247,"FBI",2016-08-01,"ND","real honest","","","",1
22562,259297,"IRS",2016-08-01,"NY",NA,"","","",NA
30969,426373,"ATF",2016-08-01,"MO",NA,"","","",NA
115230,375526,"USSS",2016-08-01,"UT","lord ravenshaw","","","",4
2944,246454,"USSS",2016-08-01,"PA","heaven's sake","","","",10
13363,276550,"IRS",2016-08-01,"VT",NA,"","","",NA
67203,86631,"FBI",2016-08-02,"FL","cried thorpe","","","",5
53852,499695,"USPIS",2016-08-02,"KY","displace _me_","","","",1
35052,427916,"ATF",2016-08-02,"DE",NA,"","","",NA
111406,397960,"DOL",2016-08-02,"OR","miss musgroves","","","",28
35880,355858,"USPIS",2016-08-02,"VA","simpering air","","","",1
124145,386288,"ATF",2016-08-02,"KS","deeply occupied","","","",1
124145,386288,"ATF",2016-08-02,"KS","visited admiral","","","",1
142424,366862,"ICE",2016-08-02,"KS","half past","","","",8
40312,414252,"USSS",2016-08-02,"ID","gradually brought","","","",1
88825,19185,"IRS",2016-08-02,"GA",NA,"","","",NA
4449,273570,"ATF",2016-08-02,"CT","purposely coming","","","",1
18450,349387,"USPIS",2016-08-02,"WI","occasional prevalence","","","",1
19027,98154,"DOL",2016-08-02,"KY","strength lay","","","",1
33703,329500,"USSS",2016-08-02,"CT","exceedingly shocked","","","",1
33703,329500,"USSS",2016-08-02,"CT","day arrived","","","",3
1253,103385,"USSS",2016-08-02,"NH","edward's leaving","","","",1
74842,327136,"DOL",2016-08-02,"ID","bred ease","","","",1
74842,327136,"DOL",2016-08-02,"ID","remember finishing","","","",1
13290,93918,"IRS",2016-08-02,"IL","familiar sound","","","",1
68998,422046,"USPIS",2016-08-02,"NM",NA,"","","",NA
6577,200679,"DEA",2016-08-02,"ND","invitation equally","","","",1
6577,200679,"DEA",2016-08-02,"ND","scarcely conceive","","","",1
6577,200679,"DEA",2016-08-02,"ND","formidable antagonist","","","",1
6577,200679,"DEA",2016-08-02,"ND","spoke emma's","","","",1
91431,307166,"IRS",2016-08-02,"NM","grew indifferent","","","",1
64228,366151,"FBI",2016-08-02,"WA","phillips appears","","","",1
64228,366151,"FBI",2016-08-02,"WA","cotton counterpane","","","",1
145057,452312,"USSS",2016-08-02,"KS",NA,"","","",NA
119872,333972,"ATF",2016-08-02,"ID","material loss","","","",3
119872,333972,"ATF",2016-08-02,"ID","miss bates's","","","",11
119872,333972,"ATF",2016-08-02,"ID","street reached","","","",2
119872,333972,"ATF",2016-08-02,"ID","moments anne","","","",2
36364,351788,"USPIS",2016-08-02,"NY",NA,"","","",NA
145472,81201,"DOL",2016-08-02,"IN","grecian temple","","","",2
145472,81201,"DOL",2016-08-02,"IN","repeated assurances","","","",3
17978,22867,"ATF",2016-08-02,"DE","baked apples","","","",6
6035,416823,"ICE",2016-08-02,"NV","animating curiosity","","","",1
32010,458788,"DEA",2016-08-02,"NV",NA,"","","",NA
38139,449,"USPIS",2016-08-02,"MA",NA,"","","",NA
29053,135535,"DOL",2016-08-02,"AL","actual complaint","","","",1
29053,135535,"DOL",2016-08-02,"AL","rest fanny","","","",2
29053,135535,"DOL",2016-08-02,"AL","1789 mary","","","",NA
122909,312414,"DOL",2016-08-02,"NV","carefully giving","","","",1
122909,312414,"DOL",2016-08-02,"NV","hartfield james","","","",1
3786,76789,"USPIS",2016-08-02,"GA","possess equal","","","",1
142518,245719,"ICE",2016-08-02,"MS","nursery maids","","","",2
142518,245719,"ICE",2016-08-02,"MS","captain harville","","","",36
138901,281465,"DOL",2016-08-02,"TX","common phrase","","","",4
132699,107295,"ATF",2016-08-02,"NC",NA,"","","",NA
104451,303834,"IRS",2016-08-02,"SD","miss bingley","","","",81
8546,217704,"DOL",2016-08-02,"SD","produced occasional","","","",1
8546,217704,"DOL",2016-08-02,"SD","card table","","","",13
22445,99199,"USPIS",2016-08-02,"PA","sir william","","","",44
22445,99199,"USPIS",2016-08-02,"PA","due decorum","","","",2
22445,99199,"USPIS",2016-08-02,"PA","immoveable impression","","","",1
83072,311641,"IRS",2016-08-02,"DE",NA,"","","",NA
122080,320986,"DEA",2016-08-02,"IN","significantly round","","","",1
122080,320986,"DEA",2016-08-02,"IN","absolutely alarming","","","",1
114965,426019,"DEA",2016-08-02,"CA","party rose","","","",2
114965,426019,"DEA",2016-08-02,"CA","rushworths _there_","","","",2
7252,40905,"DEA",2016-08-02,"LA","edmund's acquaintance","","","",1
85277,79321,"USPIS",2016-08-02,"NE","regular instructress","","","",1
69579,155022,"DEA",2016-08-02,"KS","perfectly faultless","","","",1
82564,100368,"USPIS",2016-08-02,"TN","ill judging","","","",3
10728,168768,"DOL",2016-08-02,"DE","instantly embracing","","","",1
86321,326274,"ICE",2016-08-02,"MO","miss elliot","","","",50
117121,488105,"USSS",2016-08-02,"GA","salutation attending","","","",2
117121,488105,"USSS",2016-08-02,"GA","bad hands","","","",3
117121,488105,"USSS",2016-08-02,"GA","miss carteret","","","",13
60152,218573,"DEA",2016-08-02,"GA","forster instantly","","","",1
93903,410648,"FBI",2016-08-02,"NE",NA,"","","",NA
19656,472172,"IRS",2016-08-02,"NM","learn giving","","","",1
58623,229255,"FBI",2016-08-02,"WI",NA,"","","",NA
33091,243884,"ATF",2016-08-02,"MT",NA,"","","",NA
56476,193733,"USSS",2016-08-02,"NY","brighter hope","","","",2
15478,105563,"IRS",2016-08-02,"ID","recovery continued","","","",1
87511,2468,"DEA",2016-08-02,"CT",NA,"","","",NA
2194,247,"ATF",2016-08-02,"GA",NA,"","","",NA
106730,330994,"IRS",2016-08-02,"VA","lost ground","","","",2
106730,330994,"IRS",2016-08-02,"VA","indistinct remembrance","","","",2
106730,330994,"IRS",2016-08-02,"VA","town built","","","",2
105157,450623,"IRS",2016-08-02,"AK","sir john","","","",108
105157,450623,"IRS",2016-08-02,"AK","chapter iii","","","",4
54985,482277,"ICE",2016-08-02,"NH",NA,"","","",NA
12892,39899,"ICE",2016-08-02,"IL",NA,"","","",NA
90353,310297,"DEA",2016-08-02,"AK","_that_ _party_","","","",NA
17654,498395,"FBI",2016-08-02,"OH","dear cousin","","","",6
17654,498395,"FBI",2016-08-02,"OH","lovers vows","","","",12
17654,498395,"FBI",2016-08-02,"OH","wife ah","","","",1
23049,231470,"USSS",2016-08-02,"SD",NA,"","","",NA
119000,337928,"IRS",2016-08-02,"TN","angry pleasure","","","",2
114812,223281,"ICE",2016-08-02,"OH","catch cold","","","",2
137633,231625,"USSS",2016-08-02,"SC","time gratefully","","","",1
137633,231625,"USSS",2016-08-02,"SC","doors lead","","","",1
137633,231625,"USSS",2016-08-02,"SC","charming woman","","","",7
85753,360427,"USPIS",2016-08-02,"OH","delightfully absurd","","","",1
85753,360427,"USPIS",2016-08-02,"OH","mortification left","","","",1
26681,478364,"DOL",2016-08-02,"TX",NA,"","","",NA
26402,286609,"USPIS",2016-08-02,"MT",NA,"","","",NA
29262,416438,"ICE",2016-08-02,"WA",NA,"","","",NA
132340,201272,"ICE",2016-08-02,"CO","ladies affections","","","",1
132340,201272,"ICE",2016-08-02,"CO","dear friends","","","",4
132340,201272,"ICE",2016-08-02,"CO","assure captain","","","",1
129444,274282,"USPIS",2016-08-02,"WI","cold hearted","","","",7
75031,80792,"DEA",2016-08-02,"OH","painted glass","","","",1
56483,109190,"USPIS",2016-08-02,"CA","desolate widow","","","",1
8505,147836,"USPIS",2016-08-02,"AK","lady bertram","","","",124
103570,312790,"USSS",2016-08-02,"MI","suspicious flourishes","","","",1
103570,312790,"USSS",2016-08-02,"MI","thousand alarming","","","",1
127784,282560,"ICE",2016-08-02,"OK","drink tea","","","",7
127784,282560,"ICE",2016-08-02,"OK","feelings standing","","","",1
78821,331006,"ICE",2016-08-02,"MO","negus sore","","","",1
109705,84047,"USSS",2016-08-02,"MN","notes cried","","","",1
8754,82365,"FBI",2016-08-02,"OK","apprehension frequently","","","",1
81776,433213,"DOL",2016-08-02,"GA","goodness continued","","","",1
104915,321339,"IRS",2016-08-02,"ME",NA,"","","",NA
77125,160312,"DEA",2016-08-02,"NM",NA,"","","",NA
87829,9904,"USPIS",2016-08-02,"LA","possibly guess","","","",2
87829,9904,"USPIS",2016-08-02,"LA","edmund's upright","","","",1
87829,9904,"USPIS",2016-08-02,"LA","sadly fearful","","","",1
39320,449684,"FBI",2016-08-02,"IA",NA,"","","",NA
46932,302322,"USPIS",2016-08-02,"CO","uniformly civil","","","",3
46932,302322,"USPIS",2016-08-02,"CO","affair stood","","","",3
46932,302322,"USPIS",2016-08-02,"CO","honourable station","","","",3
32149,263313,"USPIS",2016-08-02,"GA","overpowering friend","","","",2
32149,263313,"USPIS",2016-08-02,"GA","dear sister","","","",22
102417,330538,"DEA",2016-08-02,"MA","captain frederick","","","",3
122074,32756,"DOL",2016-08-02,"NC","doubt anybody's","","","",1
67688,52374,"ICE",2016-08-02,"NC","perfectly true","","","",4
67688,52374,"ICE",2016-08-02,"NC","catherine de","","","",14
102793,228168,"ATF",2016-08-02,"NV",NA,"","","",NA
121699,440167,"DOL",2016-08-02,"RI",NA,"","","",NA
99606,385972,"DEA",2016-08-02,"OK",NA,"","","",NA
34014,67872,"DEA",2016-08-02,"OH","words spoken","","","",3
34014,67872,"DEA",2016-08-02,"OH","built laughing","","","",1
4740,406715,"FBI",2016-08-02,"KS","favoured education","","","",1
44347,463905,"USPIS",2016-08-02,"VT","emma's tremblings","","","",1
130323,216867,"IRS",2016-08-02,"MO",NA,"","","",NA
12151,5189,"DEA",2016-08-02,"UT","fanny grew","","","",2
107476,428845,"IRS",2016-08-02,"NY","vulgar relations","","","",1
107476,428845,"IRS",2016-08-02,"NY","lady catherine","","","",109
134178,76510,"USSS",2016-08-02,"OH","marry edward","","","",1
134178,76510,"USSS",2016-08-02,"OH","father's claims","","","",2
111536,141032,"USPIS",2016-08-02,"TX","valuable woman","","","",3
111536,141032,"USPIS",2016-08-02,"TX","xx edmund's","","","",2
49764,45793,"USSS",2016-08-02,"AK",NA,"","","",NA
89019,440888,"USPIS",2016-08-02,"NJ","disagreeable horrid","","","",1
89019,440888,"USPIS",2016-08-02,"NJ","manchester street","","","",1
101815,439635,"FBI",2016-08-02,"ND","materially advantageous","","","",1
101815,439635,"FBI",2016-08-02,"ND","speak openly","","","",4
101815,439635,"FBI",2016-08-02,"ND","warm hearted","","","",6
80676,210460,"USSS",2016-08-02,"NY","aunt norris","","","",23
139792,144637,"ICE",2016-08-02,"KY","slight preparation","","","",1
70969,383118,"ATF",2016-08-02,"SC",NA,"","","",NA
48058,72975,"USSS",2016-08-02,"NJ",NA,"","","",NA
54492,293703,"FBI",2016-08-02,"OR","devoted wife","","","",1
136938,175009,"IRS",2016-08-02,"WY",NA,"","","",NA
52263,154837,"USPIS",2016-08-02,"HI",NA,"","","",NA
143730,115002,"DOL",2016-08-02,"RI",NA,"","","",NA
133131,370692,"IRS",2016-08-02,"MN","charles musgrove","","","",13
57085,498907,"DEA",2016-08-02,"AZ","respectable intelligent","","","",1
20987,112589,"FBI",2016-08-02,"NC","emma returned","","","",2
20987,112589,"FBI",2016-08-02,"NC","ill effects","","","",2
106000,117787,"ATF",2016-08-02,"WY","sitting round","","","",2
12361,250309,"USPIS",2016-08-02,"VT","handsome letter","","","",5
55113,282854,"DEA",2016-08-02,"SC",NA,"","","",NA
70223,64979,"DEA",2016-08-02,"KY","card jane","","","",1
118366,259751,"DEA",2016-08-02,"MN","driving rain","","","",1
89840,93164,"FBI",2016-08-02,"SD","miss fairfax's","","","",20
69921,80554,"USPIS",2016-08-02,"NJ","agreeable girls","","","",3
145726,184140,"FBI",2016-08-02,"WI",NA,"","","",NA
8352,412646,"IRS",2016-08-02,"CA","surry connexions","","","",1
49320,330546,"DOL",2016-08-02,"CA",NA,"","","",NA
38831,244578,"DEA",2016-08-02,"WI","naming harriet","","","",1
124239,315037,"DOL",2016-08-02,"ND",NA,"","","",NA
85378,182063,"DEA",2016-08-02,"IA","_and_ _misery_","","","",NA
140236,101379,"DOL",2016-08-02,"IL",NA,"","","",NA
73550,146645,"ICE",2016-08-02,"IA",NA,"","","",NA
26652,231673,"DOL",2016-08-02,"WI",NA,"","","",NA
109801,52822,"FBI",2016-08-02,"ME",NA,"","","",NA
149666,422253,"USSS",2016-08-02,"VT","elizabeth looked","","","",7
149666,422253,"USSS",2016-08-02,"VT","person capable","","","",1
113536,202239,"IRS",2016-08-03,"VA",NA,"","","",NA
78043,122316,"ICE",2016-08-03,"WV","heard distinctly","","","",1
88508,271590,"USPIS",2016-08-03,"TX",NA,"","","",NA
83087,348912,"IRS",2016-08-03,"ID","idle report","","","",1
83087,348912,"IRS",2016-08-03,"ID","weak irresolute","","","",1
132006,317095,"DEA",2016-08-03,"WI",NA,"","","",NA
119985,392633,"ICE",2016-08-03,"MA","dear jane","","","",24
130221,435388,"FBI",2016-08-03,"IL",NA,"","","",NA
81952,369704,"ICE",2016-08-03,"WV","admitting consolation","","","",1
81952,369704,"ICE",2016-08-03,"WV","country fine","","","",1
126145,220832,"ICE",2016-08-03,"ME","wretched feelings","","","",4
111657,400041,"DEA",2016-08-03,"MD","eager civilities","","","",1
1276,294569,"DEA",2016-08-03,"MS",NA,"","","",NA
71215,486687,"USPIS",2016-08-03,"ME","colonel brandon","","","",118
71215,486687,"USPIS",2016-08-03,"ME","randalls family","","","",1
28905,249001,"FBI",2016-08-03,"NM","shortly resolved","","","",2
28905,249001,"FBI",2016-08-03,"NM","totally distinct","","","",4
17737,71807,"ATF",2016-08-03,"AZ","anxious attention","","","",3
3143,373840,"ICE",2016-08-03,"DE","smile observed","","","",1
3143,373840,"ICE",2016-08-03,"DE","ostentatiously dropped","","","",1
32174,396935,"USPIS",2016-08-03,"AZ","sir john's","","","",16
32174,396935,"USPIS",2016-08-03,"AZ","praise passed","","","",1
32174,396935,"USPIS",2016-08-03,"AZ","walls hung","","","",1
118053,446281,"IRS",2016-08-03,"NH","captain wentworth","","","",185
41992,484813,"FBI",2016-08-03,"IA",NA,"","","",NA
60133,322341,"DOL",2016-08-03,"NM",NA,"","","",NA
108640,358459,"USPIS",2016-08-03,"NE","miss prices","","","",2
3502,184351,"IRS",2016-08-03,"WV",NA,"","","",NA
41132,67122,"ATF",2016-08-03,"MI",NA,"","","",NA
30878,428868,"IRS",2016-08-03,"RI",NA,"","","",NA
134348,410559,"FBI",2016-08-03,"MD","acting unnaturally","","","",1
134348,410559,"FBI",2016-08-03,"MD","capital piece","","","",1
134348,410559,"FBI",2016-08-03,"MD","half inclined","","","",4
86491,168586,"DEA",2016-08-03,"CT","constant banging","","","",1
86491,168586,"DEA",2016-08-03,"CT","expressly forbade","","","",1
86491,168586,"DEA",2016-08-03,"CT","admiral croft","","","",13
136648,229559,"DEA",2016-08-03,"NE","elinor smiling","","","",3
136648,229559,"DEA",2016-08-03,"NE","expressed edmund","","","",1
136648,229559,"DEA",2016-08-03,"NE","behaved pleasantly","","","",1
136648,229559,"DEA",2016-08-03,"NE","larger sir","","","",1
32986,402815,"DEA",2016-08-03,"NE","miss elizabeth","","","",12
32986,402815,"DEA",2016-08-03,"NE","meadow bordered","","","",1
130620,30181,"ATF",2016-08-03,"IA",NA,"","","",NA
84027,42926,"ICE",2016-08-03,"UT","properly lively","","","",1
65061,470956,"ICE",2016-08-03,"GA",NA,"","","",NA
66332,290774,"FBI",2016-08-03,"VT","tolerable approach","","","",2
66332,290774,"FBI",2016-08-03,"VT","strong understanding","","","",6
95433,76883,"DEA",2016-08-03,"MA",NA,"","","",NA
8676,97961,"FBI",2016-08-03,"DE",NA,"","","",NA
132418,27131,"USPIS",2016-08-03,"MD","wimpole street","","","",12
90282,361934,"ATF",2016-08-03,"CT",NA,"","","",NA
20876,19569,"DOL",2016-08-03,"OH","horses drew","","","",1
20876,19569,"DOL",2016-08-03,"OH","nearest relations","","","",7
20876,19569,"DOL",2016-08-03,"OH","naturally introduced","","","",1
52769,183568,"DEA",2016-08-03,"OK","bad hands","","","",3
142784,415943,"ATF",2016-08-03,"GA","elinor started","","","",1
142784,415943,"ATF",2016-08-03,"GA","_his_ judgment","","","",NA
9324,359809,"ICE",2016-08-03,"NM","probable habits","","","",1
53537,113825,"FBI",2016-08-03,"LA","remained fixed","","","",1
143071,435380,"DOL",2016-08-03,"WI","farther notice","","","",6
140512,51955,"ICE",2016-08-03,"UT","board collation","","","",1
140512,51955,"ICE",2016-08-03,"UT","maternal bosom","","","",1
140512,51955,"ICE",2016-08-03,"UT","mental soliloquy","","","",1
140512,51955,"ICE",2016-08-03,"UT","dear isabella","","","",13
140512,51955,"ICE",2016-08-03,"UT","mischievous creature","","","",1
